t,mmsi,mmsi2_0,lat_0,lon_0,cog_0,sog_0,abs_bearing_0,rel_bearing_0,tcpa_0,dcpa_0,c_lat_0,c_lon_0,ships_distance_0,rel_speed_0,mmsi2_1,lat_1,lon_1,cog_1,sog_1,abs_bearing_1,rel_bearing_1,tcpa_1,dcpa_1,c_lat_1,c_lon_1,ships_distance_1,rel_speed_1,mmsi2_2,lat_2,lon_2,cog_2,sog_2,abs_bearing_2,rel_bearing_2,tcpa_2,dcpa_2,c_lat_2,c_lon_2,ships_distance_2,rel_speed_2
2022-07-05 21:01:06,304829000,211118300,54.362598,10.151624,347.8252309126812,2.676877722300812,45.759025942903634,57.93379503022243,0,0.0,54.362598,10.151624,1.9161366090712744,13.776141523514816,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:01:12,304829000,211118300,54.362582,10.151697,347.8252309126812,2.676877722300812,45.79101816403033,57.96578725134913,6,0.0,54.362582,10.151697,1.8992980561555075,13.737786062939058,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:01:18,304829000,211118300,54.362566,10.151771,347.9849452399076,2.7119065872613093,45.82152259966222,57.83657735975464,12,0.0045248380129589635,54.3626396307081,10.151744104211547,1.8824767818574513,13.749017184028084,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:01:24,304829000,211118300,54.36255,10.151845,347.98494793781015,2.71190657160772,45.85687857083667,57.87193063302652,18,0.009050215982721384,54.362697261416805,10.151791208408046,1.8645917926565876,14.59025023602705,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:01:30,304829000,211118300,54.362532,10.151921,346.8768055966653,2.7973885660349787,45.89076171670331,59.01395612003802,24,0.014003239740820734,54.36275887438502,10.15183022177654,1.8459443844492442,15.257413028937352,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:01:36,304829000,211118300,54.362514,10.151997,346.8768086005192,2.7973885438204937,45.907777980316155,59.03096937979694,30,0.018671166306695464,54.362816499181335,10.151875962338524,1.8286204103671706,14.360098590030855,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:01:42,304829000,211118300,54.362496,10.152074,347.0414540584794,2.8322871054174725,45.925270588975366,58.88381653049595,36,0.023630129589632832,54.36287909612531,10.151922704126422,1.8125124190064796,13.336262896591881,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:01:48,304829000,211118300,54.362478,10.152153,347.3588486934201,2.902152676046513,45.9453722502268,58.586523556806696,42,0.02905507559395248,54.362949648620216,10.151971447720289,1.7976025917926566,12.300364779439727,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:01:54,304829000,211118300,54.362458,10.152233,346.17502925593345,2.9533813001398204,45.99333903015929,59.81830977422584,48,0.03449676025917926,54.36301525558704,10.151997640189013,1.781330453563715,13.130990554961851,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:02:00,304829000,211118300,54.362439,10.152316,347.3015423348454,3.049791352023796,46.072864369633294,58.771322034787886,54,0.04071112311015119,54.363099707940336,10.15206048103054,1.763614470842333,14.025650844637708,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:02:06,304829000,211118300,54.36242,10.152399,347.30154551748103,3.049791328173225,46.15542247343319,58.85387695595216,438,0.36639956803455725,54.36836637149125,10.150099182945898,1.745860151187905,14.04674159324059,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:02:12,304829000,211118300,54.362401,10.152482,347.30154870450195,3.049791304437099,46.2131739318296,58.91162522732765,456,0.38166630669546436,54.368595136999375,10.150086351727285,1.729360151187905,13.260279386685943,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:02:18,304829000,211118300,54.362383,10.152566,348.08917400513445,3.0771794300374755,46.24561432743678,58.15644032230233,462,0.3902230021598272,54.36873511067256,10.1502662610042,1.7142969762419007,12.33333238374013,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05 21:02:24,304829000,211118300,54.362365,10.15265,348.0891770376277,3.077179410411081,46.2871485234549,58.197971485827225,426,0.35941630669546437,54.3682156282791,10.15053183375135,1.697149568034557,13.996671038237839,,,,,,,,,,,,,,,,,,,,,,,,,,
